duration_sec,start_station_name,end_station_name,bike_id,user_type,member_gender,bike_share_for_all_trip,duration_min,start_date,start_hour,start_weekday,start_month,member_age,dist
444,Howard St at Beale St,Bryant St at 2nd St,6417,Subscriber,Male,No,7.4,2019-02-28,15,Thursday,February,40,0.7381330376094983
433,Lakeside Dr at 14th St,El Embarcadero at Grand Ave,6218,Subscriber,Other,No,7.216666666666667,2019-02-28,15,Thursday,February,26,1.4133926187029158
364,Masonic Ave at Turk St,Grove St at Masonic Ave,6254,Subscriber,Female,Yes,6.066666666666666,2019-02-28,15,Thursday,February,51,0.4727356598843121
163,San Fernando St at 7th St,Fountain Alley at S 2nd St,5732,Subscriber,Male,Yes,2.716666666666667,2019-02-28,15,Thursday,February,24,0.5458918998090736
187,Fulton St at Bancroft Way,Bancroft Way at Telegraph Ave,4632,Subscriber,Female,No,3.1166666666666667,2019-02-28,15,Thursday,February,23,0.6363393835319466
316,Bay Pl at Vernon St,El Embarcadero at Grand Ave,5697,Subscriber,Female,No,5.266666666666667,2019-02-28,15,Thursday,February,44,1.0484167849869586
1049,O'Farrell St at Divisadero St,Montgomery St BART Station (Market St at 2nd St),4821,Subscriber,Female,No,17.483333333333334,2019-02-28,15,Thursday,February,27,3.488797180790798
329,Bay Pl at Vernon St,El Embarcadero at Grand Ave,6408,Subscriber,Male,No,5.483333333333333,2019-02-28,15,Thursday,February,33,1.0484167849869586
468,Delmas Ave and San Fernando St,Morrison Ave at Julian St,6345,Subscriber,Male,Yes,7.8,2019-02-28,15,Thursday,February,45,1.0336583105751371
517,2nd St at Townsend St,The Embarcadero at Steuart St,3237,Subscriber,Male,No,8.616666666666667,2019-02-28,15,Thursday,February,32,1.2180156122517452
1393,San Francisco Ferry Building (Harry Bridges Plaza),Eureka Valley Recreation Center,6051,Subscriber,Male,No,23.216666666666665,2019-02-28,15,Thursday,February,62,5.506940085827877
751,Powell St BART Station (Market St at 5th St),Valencia St at 16th St,674,Subscriber,Male,No,12.516666666666667,2019-02-28,15,Thursday,February,41,2.404905607091613
1006,17th & Folsom Street Park (17th St at Folsom St),Montgomery St BART Station (Market St at 2nd St),4852,Subscriber,Male,No,16.766666666666666,2019-02-28,15,Thursday,February,39,3.1472472847803683
709,10th St at Fallon St,Broadway at 30th St,5648,Subscriber,Male,Yes,11.816666666666666,2019-02-28,15,Thursday,February,47,2.4157120021922314
772,Esprit Park,The Embarcadero at Steuart St,4625,Subscriber,Male,No,12.866666666666667,2019-02-28,15,Thursday,February,28,3.317085061145519
661,Montgomery St BART Station (Market St at 2nd St),San Francisco Caltrain (Townsend St at 4th St),5458,Customer,Male,No,11.016666666666667,2019-02-28,15,Thursday,February,43,1.5279008488144288
259,Civic Center/UN Plaza BART Station (Market St at McAllister St),Market St at 10th St,5368,Subscriber,Male,No,4.316666666666666,2019-02-28,15,Thursday,February,44,0.7011793296882814
286,Bancroft Way at Telegraph Ave,Channing Way at Shattuck Ave,3475,Subscriber,Female,No,4.766666666666667,2019-02-28,15,Thursday,February,20,0.8301822835908123
868,Montgomery St BART Station (Market St at 2nd St),Harrison St at 20th St,6552,Subscriber,Male,No,14.466666666666667,2019-02-28,15,Thursday,February,37,3.5727954048485184
183,Frank H Ogawa Plaza,Jackson St at 11th St,5099,Subscriber,Male,No,3.05,2019-02-28,15,Thursday,February,32,0.6884866674363085
2130,Washington St at Kearny St,Lombard St at Columbus Ave,5560,Customer,Male,No,35.5,2019-02-28,14,Thursday,February,32,1.1258305540124838
684,3rd St at Townsend St,23rd St at Tennessee St,5014,Subscriber,Male,No,11.4,2019-02-28,15,Thursday,February,52,2.622163190395155
1415,Powell St BART Station (Market St at 5th St),Union Square (Powell St at Post St),5034,Subscriber,Male,Yes,23.583333333333332,2019-02-28,15,Thursday,February,52,0.4893848650200845
184,Haste St at Telegraph Ave,Bancroft Way at College Ave,5986,Subscriber,Male,No,3.066666666666667,2019-02-28,15,Thursday,February,22,0.5383397170621708
381,11th St at Natoma St,19th St at Florida St,4608,Subscriber,Male,No,6.35,2019-02-28,15,Thursday,February,19,1.5233195042572065
474,Montgomery St BART Station (Market St at 2nd St),San Francisco Caltrain (Townsend St at 4th St),5371,Subscriber,Male,No,7.9,2019-02-28,15,Thursday,February,47,1.5279008488144288
1571,Broderick St at Oak St,Mission Bay Kids Park,6608,Subscriber,Female,No,26.183333333333334,2019-02-28,15,Thursday,February,35,4.048406097459497
903,Channing Way at San Pablo Ave,Horton St at 40th St,4526,Subscriber,Male,No,15.05,2019-02-28,15,Thursday,February,50,3.6902334029911685
1848,Shattuck Ave at 51st St,Derby St at College Ave,5101,Subscriber,Male,Yes,30.8,2019-02-28,14,Thursday,February,44,2.927223424488912
561,S Van Ness Ave at Market St,San Francisco Caltrain Station 2  (Townsend St at 4th St),6213,Subscriber,Male,No,9.35,2019-02-28,15,Thursday,February,29,2.069040663499716
295,4th St at Mission Bay Blvd S,3rd St at Townsend St,5268,Subscriber,Male,No,4.916666666666667,2019-02-28,15,Thursday,February,50,0.9365852486998247
110,Folsom St at 3rd St,Folsom St at 3rd St,709,Customer,Female,No,1.8333333333333333,2019-02-28,15,Thursday,February,56,0.0
660,Haste St at Telegraph Ave,Telegraph Ave at Ashby Ave,5178,Customer,Male,No,11.0,2019-02-28,15,Thursday,February,22,1.125022043746931
696,Haste St at Telegraph Ave,Telegraph Ave at Ashby Ave,6010,Customer,Female,No,11.6,2019-02-28,15,Thursday,February,19,1.125022043746931
183,Market St at 10th St,San Francisco City Hall (Polk St at Grove St),3639,Subscriber,Male,No,3.05,2019-02-28,15,Thursday,February,27,0.2377343588190502
666,Union Square (Powell St at Post St),Spear St at Folsom St,6352,Subscriber,Male,No,11.1,2019-02-28,15,Thursday,February,34,1.5980688141025359
518,Folsom St at 19th St,Folsom St at 9th St,1851,Subscriber,Male,No,8.633333333333333,2019-02-28,15,Thursday,February,48,1.4856491964720056
871,Townsend St at 7th St,Steuart St at Market St,3243,Customer,Male,No,14.516666666666667,2019-02-28,15,Thursday,February,51,2.6668565299482734
359,Downtown Berkeley BART,Bancroft Way at Telegraph Ave,5049,Subscriber,Male,No,5.983333333333333,2019-02-28,15,Thursday,February,24,0.8604989597428149
401,Salesforce Transit Center (Natoma St at 2nd St),San Francisco Caltrain (Townsend St at 4th St),5440,Subscriber,Male,No,6.683333333333334,2019-02-28,15,Thursday,February,36,1.2397779137028928
447,Powell St BART Station (Market St at 5th St),Townsend St at 7th St,5537,Subscriber,Male,No,7.45,2019-02-28,15,Thursday,February,59,1.5140357758928908
325,Folsom St at 3rd St,Townsend St at 5th St,5492,Subscriber,Male,No,5.416666666666667,2019-02-28,15,Thursday,February,26,0.9639959392880535
310,Central Ave at Fell St,Raymond Kimbell Playground,4575,Subscriber,Male,No,5.166666666666667,2019-02-28,15,Thursday,February,35,1.447571443774603
352,Harrison St at 20th St,Mission Playground,6341,Subscriber,Male,No,5.866666666666666,2019-02-28,15,Thursday,February,30,0.7741548055701674
901,Fulton St at Bancroft Way,North Berkeley BART Station,5663,Subscriber,Female,Yes,15.016666666666667,2019-02-28,15,Thursday,February,66,1.640111305441305
159,Central Ave at Fell St,Broderick St at Oak St,316,Subscriber,Male,Yes,2.65,2019-02-28,15,Thursday,February,44,0.45918422130726905
460,West Oakland BART Station,Franklin St at 9th St,5780,Subscriber,Male,Yes,7.666666666666667,2019-02-28,15,Thursday,February,31,2.0694228217867834
311,Paseo De San Antonio at 2nd St,Ryland Park,3783,Subscriber,Male,Yes,5.183333333333334,2019-02-28,15,Thursday,February,28,1.2543458558899305
534,Virginia St at Shattuck Ave,10th St at University Ave,3339,Subscriber,Male,No,8.9,2019-02-28,15,Thursday,February,28,2.255685389123395
1092,Valencia St at 22nd St,Precita Park,55,Subscriber,Male,No,18.2,2019-02-28,15,Thursday,February,52,1.2175672501059949
270,Spear St at Folsom St,Commercial St at Montgomery St,6567,Subscriber,Male,No,4.5,2019-02-28,15,Thursday,February,60,1.2090675451906383
716,Broadway at Battery St,San Francisco Caltrain (Townsend St at 4th St),4399,Subscriber,Male,No,11.933333333333334,2019-02-28,15,Thursday,February,50,2.4922465123778963
427,Lake Merritt BART Station,2nd Ave at E 18th St,5461,Subscriber,Female,No,7.116666666666666,2019-02-28,15,Thursday,February,24,1.0612437300183504
299,8th St at Ringold St,S Van Ness Ave at Market St,5294,Subscriber,Female,No,4.983333333333333,2019-02-28,15,Thursday,February,42,0.8360125801787092
472,Pierce Ave at Market St,San Salvador St at 9th St,5645,Subscriber,Male,Yes,7.866666666666666,2019-02-28,15,Thursday,February,26,0.9532677991660318
193,Berry St at 4th St,Mission Bay Kids Park,5526,Subscriber,Male,Yes,3.216666666666667,2019-02-28,15,Thursday,February,41,0.3982044838921154
1024,The Embarcadero at Vallejo St,San Francisco Caltrain (Townsend St at 4th St),5444,Subscriber,Female,No,17.066666666666666,2019-02-28,15,Thursday,February,42,2.6125469280093294
258,Irwin St at 8th St,8th St at Brannan St,6195,Subscriber,Male,No,4.3,2019-02-28,15,Thursday,February,25,0.7439825729967132
178,Bancroft Way at College Ave,Derby St at College Ave,6031,Subscriber,Female,Yes,2.966666666666667,2019-02-28,15,Thursday,February,22,0.8429607633024843
883,Civic Center/UN Plaza BART Station (Market St at McAllister St),Garfield Square (25th St at Harrison St),5329,Subscriber,Male,No,14.716666666666667,2019-02-28,15,Thursday,February,32,3.3421720315094117
806,Howard St at Beale St,Esprit Park,6314,Subscriber,Female,No,13.433333333333334,2019-02-28,15,Thursday,February,27,3.1466447659321988
689,Berry St at King St,Harrison St at 17th St,2684,Subscriber,Female,No,11.483333333333333,2019-02-28,15,Thursday,February,29,1.5536673931872222
146,Bancroft Way at Telegraph Ave,Fulton St at Bancroft Way,2542,Subscriber,Male,No,2.433333333333333,2019-02-28,15,Thursday,February,42,0.6363393835319466
1276,Central Ave at Fell St,29th St at Church St,6469,Customer,Female,No,21.266666666666666,2019-02-28,15,Thursday,February,26,3.635389846642104
694,Lakeshore Ave at Trestle Glen Rd,10th St at Fallon St,1991,Subscriber,Male,Yes,11.566666666666666,2019-02-28,15,Thursday,February,57,2.2863301771678617
579,Eureka Valley Recreation Center,Harrison St at 17th St,6165,Customer,Male,No,9.65,2019-02-28,15,Thursday,February,50,2.1675752065645737
933,San Francisco City Hall (Polk St at Grove St),Precita Park,5296,Subscriber,Female,No,15.55,2019-02-28,15,Thursday,February,48,3.5372870065437674
174,22nd St at Dolores St,Jersey St at Church St,6527,Subscriber,Female,Yes,2.9,2019-02-28,15,Thursday,February,55,0.47931386702463336
423,Townsend St at 7th St,Bryant St at 2nd St,5401,Subscriber,Male,No,7.05,2019-02-28,15,Thursday,February,48,1.5685790447069032
1010,23rd St at San Bruno Ave,San Francisco Ferry Building (Harry Bridges Plaza),6505,Subscriber,Male,No,16.833333333333332,2019-02-28,15,Thursday,February,51,4.640880181911765
644,8th St at Brannan St,Hyde St at Post St,5050,Subscriber,Female,No,10.733333333333333,2019-02-28,15,Thursday,February,32,2.011079982315946
2704,Davis St at Jackson St,Fell St at Stanyan St,5310,Subscriber,Male,No,45.06666666666667,2019-02-28,14,Thursday,February,32,5.616400258978809
906,Folsom St at 3rd St,San Francisco Caltrain (Townsend St at 4th St),2147,Customer,Male,No,15.1,2019-02-28,15,Thursday,February,39,0.8637762367894773
510,MLK Jr Way at University Ave,Parker St at Fulton St,6397,Subscriber,Female,No,8.5,2019-02-28,15,Thursday,February,21,1.2597092096777784
265,16th St Mission BART Station 2,17th St at Dolores St,4996,Subscriber,Female,No,4.416666666666667,2019-02-28,15,Thursday,February,31,0.5957690528824757
94,Howard St at Beale St,Embarcadero BART Station (Beale St at Market St),5564,Subscriber,Male,No,1.5666666666666667,2019-02-28,15,Thursday,February,34,0.35078745707291636
498,Townsend St at 7th St,19th St at Florida St,1123,Subscriber,Male,No,8.3,2019-02-28,15,Thursday,February,42,1.3776307343234782
330,Bancroft Way at College Ave,Downtown Berkeley BART,5615,Subscriber,Male,Yes,5.5,2019-02-28,15,Thursday,February,24,1.2393492331745448
762,Hyde St at Post St,The Embarcadero at Bryant St,5122,Subscriber,Male,No,12.7,2019-02-28,15,Thursday,February,25,2.5092305757768543
887,Spear St at Folsom St,Powell St BART Station (Market St at 4th St),6310,Subscriber,Female,No,14.783333333333333,2019-02-28,15,Thursday,February,38,1.3239845639095544
715,S Van Ness Ave at Market St,San Francisco Caltrain Station 2  (Townsend St at 4th St),1815,Subscriber,Male,No,11.916666666666666,2019-02-28,15,Thursday,February,49,2.069040663499716
490,Broadway at 40th St,Miles Ave at Cavour St,5647,Subscriber,Female,No,8.166666666666666,2019-02-28,15,Thursday,February,31,1.2405957733755353
109,Father Alfred E Boeddeker Park,Father Alfred E Boeddeker Park,191,Subscriber,Male,No,1.8166666666666667,2019-02-28,15,Thursday,February,44,0.0
379,College Ave at Alcatraz Ave,Fulton St at Ashby Ave,6368,Subscriber,Female,No,6.316666666666666,2019-02-28,15,Thursday,February,39,1.0760021019372075
384,Bancroft Way at Telegraph Ave,Haste St at College Ave,5721,Subscriber,Male,No,6.4,2019-02-28,15,Thursday,February,21,0.5107027278618205
533,29th St at Tiffany Ave,18th St at Noe St,5350,Subscriber,Male,No,8.883333333333333,2019-02-28,15,Thursday,February,47,2.1282310359224943
786,24th St at Chattanooga St,Laguna St at Hayes St,4743,Subscriber,Male,No,13.1,2019-02-28,15,Thursday,February,24,2.7373028403109956
491,Steuart St at Market St,Powell St BART Station (Market St at 4th St),6338,Subscriber,Male,No,8.183333333333334,2019-02-28,15,Thursday,February,37,1.2612283101431503
687,Commercial St at Montgomery St,San Francisco Caltrain Station 2  (Townsend St at 4th St),4712,Subscriber,Male,No,11.45,2019-02-28,15,Thursday,February,46,2.061289848405329
312,Lake Merritt BART Station,2nd Ave at E 18th St,5603,Subscriber,Female,No,5.2,2019-02-28,15,Thursday,February,34,1.0612437300183504
184,Pierce St at Haight St,Broderick St at Oak St,5332,Subscriber,Male,No,3.066666666666667,2019-02-28,15,Thursday,February,38,0.4926279906220801
157,Market St at Franklin St,S Van Ness Ave at Market St,4396,Subscriber,Male,No,2.6166666666666667,2019-02-28,15,Thursday,February,27,0.23069091600473562
733,China Basin St at 3rd St,Steuart St at Market St,5525,Subscriber,Male,No,12.216666666666667,2019-02-28,15,Thursday,February,58,2.491810159911641
1229,Howard St at 2nd St,San Francisco Public Library (Grove St at Hyde St),5357,Subscriber,Female,No,20.483333333333334,2019-02-28,14,Thursday,February,30,1.8967627014539297
412,Russell St at College Ave,Fulton St at Bancroft Way,5772,Subscriber,Male,Yes,6.866666666666666,2019-02-28,15,Thursday,February,39,1.5182232674436482
1408,San Francisco Ferry Building (Harry Bridges Plaza),McAllister St at Baker St,5138,Subscriber,Female,No,23.466666666666665,2019-02-28,14,Thursday,February,42,4.638763790117615
1100,Howard St at 2nd St,San Francisco Public Library (Grove St at Hyde St),4955,Subscriber,Other,No,18.333333333333332,2019-02-28,14,Thursday,February,22,1.8967627014539297
2861,Sanchez St at 15th St,Harrison St at 20th St,6341,Subscriber,Male,No,47.68333333333333,2019-02-28,14,Thursday,February,30,1.8216296429947536
1217,Howard St at 2nd St,San Francisco Public Library (Grove St at Hyde St),5949,Subscriber,Female,No,20.283333333333335,2019-02-28,14,Thursday,February,20,1.8967627014539297
414,Bancroft Way at Telegraph Ave,Derby St at College Ave,4543,Subscriber,Male,No,6.9,2019-02-28,15,Thursday,February,22,0.9029867064211472
1093,Howard St at 2nd St,San Francisco Public Library (Grove St at Hyde St),5544,Subscriber,Female,No,18.216666666666665,2019-02-28,14,Thursday,February,20,1.8967627014539297
692,Bancroft Way at College Ave,Oregon St at Adeline St,5088,Subscriber,Male,No,11.533333333333333,2019-02-28,15,Thursday,February,69,1.751170950063146
271,19th Street BART Station,Grand Ave at Perkins St,4829,Subscriber,Other,No,4.516666666666667,2019-02-28,15,Thursday,February,32,1.0355885062536179
85,Bancroft Way at College Ave,Bancroft Way at Telegraph Ave,117,Subscriber,Male,No,1.4166666666666667,2019-02-28,15,Thursday,February,30,0.39330621565341983
798,MLK Jr Way at University Ave,Bancroft Way at College Ave,5509,Subscriber,Male,No,13.3,2019-02-28,15,Thursday,February,42,1.664886273061832
538,17th St at Valencia St,Laguna St at Hayes St,6224,Subscriber,Male,No,8.966666666666667,2019-02-28,15,Thursday,February,59,1.507824610139021
105,MacArthur Blvd at Telegraph Ave,Mosswood Park,3527,Subscriber,Male,No,1.75,2019-02-28,15,Thursday,February,53,0.4379510717753725
568,Market St at 10th St,Webster St at Grove St,5871,Customer,Male,No,9.466666666666667,2019-02-28,15,Thursday,February,31,1.0710002978420023
547,Franklin Square,16th St Mission BART Station 2,4996,Subscriber,Male,No,9.116666666666667,2019-02-28,15,Thursday,February,32,0.8570267813631297
501,Howard St at 8th St,4th St at 16th St,4835,Subscriber,Male,No,8.35,2019-02-28,15,Thursday,February,35,2.084789099021484
128,The Embarcadero at Steuart St,The Embarcadero at Bryant St,1917,Subscriber,Male,No,2.1333333333333333,2019-02-28,15,Thursday,February,27,0.5429141767697256
594,Bancroft Way at Telegraph Ave,Shattuck Ave at Hearst Ave,4700,Subscriber,Female,No,9.9,2019-02-28,15,Thursday,February,22,1.0103880240712326
238,The Embarcadero at Bryant St,San Francisco Ferry Building (Harry Bridges Plaza),5790,Subscriber,Male,No,3.966666666666667,2019-02-28,15,Thursday,February,59,1.0602072582808375
917,Yerba Buena Center for the Arts (Howard St at 3rd St),Davis St at Jackson St,5265,Subscriber,Male,No,15.283333333333333,2019-02-28,14,Thursday,February,21,1.3962532979891151
555,Bancroft Way at College Ave,Vine St at Shattuck Ave,5072,Subscriber,Female,No,9.25,2019-02-28,15,Thursday,February,22,1.8032243278248674
701,Milvia St at Derby St,Derby St at College Ave,5211,Customer,Male,No,11.683333333333334,2019-02-28,15,Thursday,February,27,1.4009376843460901
269,Horton St at 40th St,53rd St at Hollis St,4879,Subscriber,Male,No,4.483333333333333,2019-02-28,15,Thursday,February,49,0.7212770949481997
1028,4th St at 16th St,Davis St at Jackson St,5736,Subscriber,Female,No,17.133333333333333,2019-02-28,14,Thursday,February,30,3.427770037607118
435,Cyril Magnin St at Ellis St,Myrtle St at Polk St,5801,Subscriber,Male,No,7.25,2019-02-28,15,Thursday,February,55,0.9421917693839262
492,Santa Clara St at 7th St,Ryland Park,1558,Subscriber,Male,Yes,8.2,2019-02-28,15,Thursday,February,24,1.0927390651692124
422,The Embarcadero at Sansome St,Montgomery St BART Station (Market St at 2nd St),5371,Subscriber,Male,No,7.033333333333333,2019-02-28,15,Thursday,February,32,1.6974067520019247
936,Myrtle St at Polk St,O'Farrell St at Divisadero St,2566,Customer,Male,No,15.6,2019-02-28,14,Thursday,February,36,1.7744218839149821
343,11th St at Natoma St,19th St at Florida St,4759,Subscriber,Female,No,5.716666666666667,2019-02-28,15,Thursday,February,52,1.5233195042572065
98,Market St at 10th St,S Van Ness Ave at Market St,5842,Subscriber,Male,No,1.6333333333333333,2019-02-28,15,Thursday,February,27,0.2435149473406222
361,Folsom St at 9th St,San Francisco Caltrain Station 2  (Townsend St at 4th St),5120,Subscriber,Male,No,6.016666666666667,2019-02-28,15,Thursday,February,34,1.453611375549224
115,Haste St at College Ave,Bancroft Way at College Ave,1411,Subscriber,Male,No,1.9166666666666667,2019-02-28,15,Thursday,February,20,0.3305657834179199
201,Marston Campbell Park,Frank H Ogawa Plaza,6441,Subscriber,Female,No,3.35,2019-02-28,15,Thursday,February,39,0.9454618147500252
1220,Yerba Buena Center for the Arts (Howard St at 3rd St),Mission Dolores Park,1148,Subscriber,Male,No,20.333333333333332,2019-02-28,14,Thursday,February,41,3.4419347295941662
458,Broadway at Battery St,Union Square (Powell St at Post St),6352,Subscriber,Male,No,7.633333333333334,2019-02-28,15,Thursday,February,26,1.3258498955028257
2170,Lombard St at Columbus Ave,Post St at Kearny St,6208,Customer,Female,No,36.166666666666664,2019-02-28,14,Thursday,February,49,1.7710302297696212
2261,Lombard St at Columbus Ave,Post St at Kearny St,4637,Customer,Female,No,37.68333333333333,2019-02-28,14,Thursday,February,49,1.7710302297696212
336,Golden Gate Ave at Polk St,Laguna St at Hayes St,5547,Subscriber,Male,No,5.6,2019-02-28,15,Thursday,February,26,0.8508858386800456
955,5th St at Brannan St,Mississippi St at 17th St,1709,Subscriber,Female,No,15.916666666666666,2019-02-28,14,Thursday,February,22,1.3803838797280914
959,5th St at Brannan St,Mississippi St at 17th St,3392,Subscriber,Female,No,15.983333333333333,2019-02-28,14,Thursday,February,20,1.3803838797280914
466,San Salvador St at 9th St,5th St at Virginia St,6180,Subscriber,Male,Yes,7.766666666666667,2019-02-28,15,Thursday,February,24,0.884965210961361
733,11th St at Natoma St,San Francisco Caltrain Station 2  (Townsend St at 4th St),4999,Subscriber,Male,No,12.216666666666667,2019-02-28,14,Thursday,February,35,1.8363178375074656
324,Harrison St at 20th St,Valencia St at 16th St,6125,Subscriber,Male,No,5.4,2019-02-28,15,Thursday,February,42,1.0701812458151654
229,Berry St at 4th St,4th St at 16th St,6470,Subscriber,Male,No,3.816666666666667,2019-02-28,15,Thursday,February,45,1.003688906743644
239,Pierce St at Haight St,Broderick St at Oak St,4407,Subscriber,Male,No,3.9833333333333334,2019-02-28,15,Thursday,February,38,0.4926279906220801
276,Downtown Berkeley BART,Parker St at Fulton St,6239,Subscriber,Male,No,4.6,2019-02-28,15,Thursday,February,38,0.9109553359338337
432,Santa Clara St at 7th St,Ryland Park,5996,Subscriber,Male,Yes,7.2,2019-02-28,15,Thursday,February,26,1.0927390651692124
793,4th St at 16th St,San Francisco Ferry Building (Harry Bridges Plaza),5159,Subscriber,Male,No,13.216666666666667,2019-02-28,14,Thursday,February,45,3.165968488086054
725,4th St at 16th St,Spear St at Folsom St,6077,Subscriber,Male,No,12.083333333333334,2019-02-28,14,Thursday,February,26,2.5168286615953828
899,Mechanics Monument Plaza (Market St at Bush St),Market St at Dolores St,5245,Subscriber,Male,No,14.983333333333333,2019-02-28,14,Thursday,February,59,3.455392108657838
789,Garfield Square (25th St at Harrison St),Laguna St at Hayes St,5459,Subscriber,Male,Yes,13.15,2019-02-28,14,Thursday,February,44,3.0947967362672877
217,Koshland Park,Webster St at Grove St,5557,Subscriber,Male,No,3.6166666666666667,2019-02-28,15,Thursday,February,35,0.450025505214061
710,Telegraph Ave at Ashby Ave,Bancroft Way at Telegraph Ave,5886,Customer,Male,No,11.833333333333334,2019-02-28,14,Thursday,February,34,1.4324725459794247
209,Broadway at Kearny,Clay St at Battery St,6094,Subscriber,Other,Yes,3.4833333333333334,2019-02-28,15,Thursday,February,55,0.6231694370701726
881,Horton St at 40th St,Bay Pl at Vernon St,5697,Subscriber,Female,No,14.683333333333334,2019-02-28,14,Thursday,February,44,3.0485737019726407
903,Horton St at 40th St,Bay Pl at Vernon St,6408,Subscriber,Male,No,15.05,2019-02-28,14,Thursday,February,33,3.0485737019726407
238,Post St at Kearny St,Embarcadero BART Station (Beale St at Market St),3211,Subscriber,Male,No,3.966666666666667,2019-02-28,15,Thursday,February,46,0.6675473521153379
363,Bancroft Way at Telegraph Ave,Downtown Berkeley BART,1155,Subscriber,Male,No,6.05,2019-02-28,15,Thursday,February,31,0.8604989597428149
293,Montgomery St BART Station (Market St at 2nd St),Bryant St at 2nd St,4923,Subscriber,Male,No,4.883333333333334,2019-02-28,15,Thursday,February,52,0.9589612405432714
393,Bryant St at 2nd St,San Francisco Ferry Building (Harry Bridges Plaza),2080,Subscriber,Male,No,6.55,2019-02-28,15,Thursday,February,41,1.3599339437115554
801,San Francisco Ferry Building (Harry Bridges Plaza),4th St at Mission Bay Blvd S,5246,Subscriber,Male,No,13.35,2019-02-28,14,Thursday,February,64,2.7906807551692405
143,11th St at Natoma St,S Van Ness Ave at Market St,5484,Subscriber,Male,No,2.3833333333333333,2019-02-28,15,Thursday,February,27,0.29446824927313964
847,Telegraph Ave at 19th St,45th St at Manila,6015,Subscriber,Female,No,14.116666666666667,2019-02-28,14,Thursday,February,33,2.987617653048311
729,California St at University Ave,Ninth St at Heinz Ave,5722,Subscriber,Female,No,12.15,2019-02-28,14,Thursday,February,39,2.079768924472491
665,California St at University Ave,Ninth St at Heinz Ave,5089,Subscriber,Male,No,11.083333333333334,2019-02-28,14,Thursday,February,42,2.079768924472491
349,Powell St BART Station (Market St at 4th St),Howard St at 8th St,4436,Subscriber,Male,No,5.816666666666666,2019-02-28,14,Thursday,February,59,1.2325701499924764
337,Haste St at Telegraph Ave,Downtown Berkeley BART,6023,Subscriber,Male,Yes,5.616666666666666,2019-02-28,14,Thursday,February,20,0.9592500485276118
1506,Hubbell St at 16th St,Hubbell St at 16th St,6231,Subscriber,Female,No,25.1,2019-02-28,14,Thursday,February,33,0.0
298,The Embarcadero at Bryant St,Townsend St at 5th St,6537,Subscriber,Male,No,4.966666666666667,2019-02-28,14,Thursday,February,29,1.5602322178518933
445,Powell St BART Station (Market St at 4th St),Market St at 10th St,5407,Subscriber,Male,No,7.416666666666667,2019-02-28,14,Thursday,February,27,1.5427083169613336
140,16th St Mission BART Station 2,Harrison St at 17th St,3071,Subscriber,Male,Yes,2.3333333333333335,2019-02-28,15,Thursday,February,28,0.631320425423492
67,Santa Clara St at 7th St,Santa Clara St at 7th St,3824,Subscriber,Male,Yes,1.1166666666666667,2019-02-28,15,Thursday,February,24,0.0
150,San Fernando St at 7th St,Paseo De San Antonio at 2nd St,3783,Subscriber,Male,Yes,2.5,2019-02-28,15,Thursday,February,28,0.49527145709767484
1361,4th St at 16th St,Mechanics Monument Plaza (Market St at Bush St),6233,Customer,Male,No,22.683333333333334,2019-02-28,14,Thursday,February,39,2.7920989587359006
1429,Laguna St at Hayes St,24th St at Chattanooga St,4991,Subscriber,Male,No,23.816666666666666,2019-02-28,14,Thursday,February,24,2.7373028403109956
1223,4th St at Mission Bay Blvd S,Mendell St at Fairfax Ave,2887,Subscriber,Male,No,20.383333333333333,2019-02-28,14,Thursday,February,20,3.4322612462854996
270,Civic Center/UN Plaza BART Station (Market St at McAllister St),Powell St BART Station (Market St at 4th St),6293,Subscriber,Male,No,4.5,2019-02-28,14,Thursday,February,31,0.8415420881410781
467,Downtown Berkeley BART,10th St at University Ave,5146,Subscriber,Male,No,7.783333333333333,2019-02-28,14,Thursday,February,38,2.1957682047475973
1418,1st St at Folsom St,O'Farrell St at Divisadero St,4805,Subscriber,Female,No,23.633333333333333,2019-02-28,14,Thursday,February,46,3.9974365297161354
76,Sanchez St at 15th St,Dolores St at 15th St,449,Subscriber,Male,No,1.2666666666666666,2019-02-28,15,Thursday,February,28,0.3908195073483124
652,45th St at Manila,College Ave at Alcatraz Ave,6368,Customer,Female,No,10.866666666666667,2019-02-28,14,Thursday,February,33,2.03671759301216
234,Market St at Dolores St,Pierce St at Haight St,5324,Customer,Male,No,3.9,2019-02-28,14,Thursday,February,47,0.6651880754051995
512,Bryant St at 2nd St,4th St at 16th St,5933,Subscriber,Male,No,8.533333333333333,2019-02-28,14,Thursday,February,24,1.8093666989828305
363,Howard St at Mary St,San Francisco Public Library (Grove St at Hyde St),6142,Subscriber,Male,Yes,6.05,2019-02-28,14,Thursday,February,23,0.9357916795350288
180,Clay St at Battery St,Mechanics Monument Plaza (Market St at Bush St),6166,Subscriber,Male,No,3.0,2019-02-28,14,Thursday,February,40,0.4193802737180597
254,Market St at 10th St,Civic Center/UN Plaza BART Station (Market St at McAllister St),6488,Subscriber,Male,No,4.233333333333333,2019-02-28,14,Thursday,February,23,0.7011793296882814
381,Golden Gate Ave at Hyde St,Webster St at Grove St,4318,Subscriber,Female,No,6.35,2019-02-28,14,Thursday,February,33,1.3445968226151594
